base_beta,sigma,corr_len,sample_idx,alpha_min,sep_event
-0.15,0.05,0.02,47,-0.40591783832594164,1
-0.15,0.05,0.02,48,-0.40744962276809943,1
-0.15,0.05,0.02,49,-0.40235811806092364,1
-0.15,0.05,0.02,50,-0.3990625816503117,1
-0.15,0.05,0.02,51,-0.40713608406948815,1
-0.15,0.05,0.02,52,-0.3963390552577288,1
-0.15,0.05,0.02,53,-0.39582858714322083,1
-0.15,0.05,0.02,54,-0.407579675822037,1
-0.15,0.05,0.02,55,-0.40752849075900427,1
-0.15,0.05,0.02,56,-0.4027312173949304,1
-0.15,0.05,0.02,57,-0.40435615199652714,1
-0.15,0.05,0.02,58,-0.4047211088667075,1
-0.15,0.05,0.02,59,-0.4083580331190835,1
-0.15,0.05,0.1,0,-0.4030364654661508,1
-0.15,0.05,0.1,1,-0.3832909547808859,1
-0.15,0.05,0.1,2,-0.408423650437392,1
-0.15,0.05,0.1,3,-0.40624640248106997,1
-0.15,0.05,0.1,4,-0.3947939577004238,1
-0.15,0.05,0.1,5,-0.3918610605207688,1
-0.15,0.05,0.1,6,-0.39859775584262636,1
-0.15,0.05,0.1,7,-0.40604366118474394,1
-0.15,0.05,0.1,8,-0.407693404274196,1
-0.15,0.05,0.1,9,-0.40113878849199974,1
-0.15,0.05,0.1,10,-0.40074380208661387,1
-0.15,0.05,0.1,11,-0.40787563671042865,1
-0.15,0.05,0.1,12,-0.4020315133471521,1
-0.15,0.05,0.1,13,-0.4019666000554781,1
-0.15,0.05,0.1,14,-0.3995659884449143,1
-0.15,0.05,0.1,15,0.1805976028044045,0
-0.15,0.05,0.1,16,-0.39875154772407545,1
-0.15,0.05,0.1,17,-0.403120802954853,1
-0.15,0.05,0.1,18,-0.39993530791070975,1
-0.15,0.05,0.1,19,-0.40836570371797287,1
-0.15,0.05,0.1,20,-0.4080176610976408,1
-0.15,0.05,0.1,21,-0.3961752025248884,1
-0.15,0.05,0.1,22,-0.40392103022455533,1
-0.15,0.05,0.1,23,-0.40638769263752605,1
-0.15,0.05,0.1,24,-0.40822454630645455,1
-0.15,0.05,0.1,25,-0.4080523536924844,1
-0.15,0.05,0.1,26,-0.40296169799161174,1
-0.15,0.05,0.1,27,-0.4078961160903479,1
-0.15,0.05,0.1,28,-0.3856029744818552,1
-0.15,0.05,0.1,29,-0.4024676918313544,1
-0.15,0.05,0.1,30,-0.4081681685592978,1
-0.15,0.05,0.1,31,-0.4069954084593582,1
-0.15,0.05,0.1,32,-0.3768959630946182,1
-0.15,0.05,0.1,33,-0.40326093290156784,1
-0.15,0.05,0.1,34,-0.40521661993407304,1
-0.15,0.05,0.1,35,-0.40655171313492133,1
-0.15,0.05,0.1,36,-0.39769597583028604,1
-0.15,0.05,0.1,37,-0.4033726731328388,1
-0.15,0.05,0.1,38,-0.40529498491480886,1
-0.15,0.05,0.1,39,-0.40117194328250994,1
-0.15,0.05,0.1,40,-0.40168215747488933,1
-0.15,0.05,0.1,41,-0.4071217530927807,1
-0.15,0.05,0.1,42,-0.38210024921306723,1
-0.15,0.05,0.1,43,-0.4079058631099125,1
-0.15,0.05,0.1,44,-0.4057466227212478,1
-0.15,0.05,0.1,45,-0.40800556340340816,1
-0.15,0.05,0.1,46,-0.40556189660365927,1
-0.15,0.05,0.1,47,-0.40032603070672235,1
-0.15,0.05,0.1,48,-0.39167194809546807,1
-0.15,0.05,0.1,49,-0.40764514090513376,1
-0.15,0.05,0.1,50,-0.40200722844429143,1
-0.15,0.05,0.1,51,-0.4083792537436217,1
-0.15,0.05,0.1,52,-0.40219771975795365,1
-0.15,0.05,0.1,53,-0.37678331736070725,1
-0.15,0.05,0.1,54,-0.4021295602291048,1
-0.15,0.05,0.1,55,-0.40448530330221344,1
-0.15,0.05,0.1,56,-0.4019299860436743,1
-0.15,0.05,0.1,57,-0.40504562586249176,1
-0.15,0.05,0.1,58,-0.4058439163950697,1
-0.15,0.05,0.1,59,-0.3986778762655112,1
-0.15,0.05,0.3,0,-0.40686735856056705,1
-0.15,0.05,0.3,1,-0.40596365137283374,1
-0.15,0.05,0.3,2,-0.4046955144671986,1
-0.15,0.05,0.3,3,-0.3987715327819022,1
-0.15,0.05,0.3,4,-0.4072978649503662,1
-0.15,0.05,0.3,5,-0.40566147541911024,1
-0.15,0.05,0.3,6,-0.40434177201018207,1
-0.15,0.05,0.3,7,-0.40398519221866447,1
-0.15,0.05,0.3,8,-0.4026092194679534,1
-0.15,0.05,0.3,9,-0.3988866712307345,1
-0.15,0.05,0.3,10,-0.3780162159937909,1
-0.15,0.05,0.3,11,-0.4053350191257812,1
-0.15,0.05,0.3,12,0.20012800175312398,0
-0.15,0.05,0.3,13,-0.40451789453529197,1
-0.15,0.05,0.3,14,-0.3892197243300233,1
-0.15,0.05,0.3,15,-0.4068044374789884,1
-0.15,0.05,0.3,16,-0.37460597389417477,1
-0.15,0.05,0.3,17,-0.4054673329498406,1
-0.15,0.05,0.3,18,-0.4067789855246876,1
-0.15,0.05,0.3,19,-0.4013689906592308,1
-0.15,0.05,0.3,20,-0.40472525102921936,1
-0.15,0.05,0.3,21,-0.3758348190830577,1
-0.15,0.05,0.3,22,-0.40120323154188237,1
-0.15,0.05,0.3,23,-0.38694309742585153,1
-0.15,0.05,0.3,24,-0.408169421329384,1
-0.15,0.05,0.3,25,-0.38277034378375646,1
-0.15,0.05,0.3,26,-0.4048532506917948,1
-0.15,0.05,0.3,27,-0.3713236556433604,1
-0.15,0.05,0.3,28,-0.4016452148397846,1
-0.15,0.05,0.3,29,-0.40543099671548943,1
-0.15,0.05,0.3,30,-0.40157497169068007,1
-0.15,0.05,0.3,31,-0.4080213976420144,1
-0.15,0.05,0.3,32,-0.40019866679127725,1
-0.15,0.05,0.3,33,-0.3833547464798645,1
-0.15,0.05,0.3,34,-0.40711973828317943,1
-0.15,0.05,0.3,35,-0.3817106932040809,1
-0.15,0.05,0.3,36,-0.3968377294808776,1
-0.15,0.05,0.3,37,-0.4075188648423293,1
-0.15,0.05,0.3,38,-0.39639702721757164,1
-0.15,0.05,0.3,39,-0.4041356686738711,1
-0.15,0.05,0.3,40,0.21315273368233353,0
-0.15,0.05,0.3,41,-0.4046831422789375,1
-0.15,0.05,0.3,42,-0.4047480324192053,1
-0.15,0.05,0.3,43,-0.406887644196447,1
-0.15,0.05,0.3,44,-0.39549414319094245,1
-0.15,0.05,0.3,45,-0.40606283872554294,1
-0.15,0.05,0.3,46,-0.391437843967839,1
-0.15,0.05,0.3,47,-0.408150999834278,1
-0.15,0.05,0.3,48,-0.4068459670088535,1
-0.15,0.05,0.3,49,-0.4047294287315339,1
-0.15,0.05,0.3,50,-0.3895389018076663,1
-0.15,0.05,0.3,51,-0.40422935329883586,1
-0.15,0.05,0.3,52,-0.4077444259982765,1
-0.15,0.05,0.3,53,-0.40579375828494985,1
-0.15,0.05,0.3,54,-0.40448904943024994,1
-0.15,0.05,0.3,55,-0.40731969082970254,1
-0.15,0.05,0.3,56,0.19888044557435494,0
-0.15,0.05,0.3,57,-0.4083221592434117,1
-0.15,0.05,0.3,58,-0.40265064799418465,1
-0.15,0.05,0.3,59,0.21635165413041213,0
-0.145,0.01,0.02,0,0.05589567813000079,0
-0.145,0.01,0.02,1,-0.36780079551611405,1
-0.145,0.01,0.02,2,-0.3726521087418287,1
-0.145,0.01,0.02,3,-0.3723492456137235,1
-0.145,0.01,0.02,4,0.18923980820460198,0
-0.145,0.01,0.02,5,-0.37403541453291334,1
-0.145,0.01,0.02,6,0.18422915194562117,0
-0.145,0.01,0.02,7,0.18554966967317427,0
-0.145,0.01,0.02,8,-0.3701666498340957,1
-0.145,0.01,0.02,9,-0.3692166917255513,1
-0.145,0.01,0.02,10,-0.3850194152826541,1
-0.145,0.01,0.02,11,-0.36265107320536455,1
-0.145,0.01,0.02,12,-0.37168811137070384,1
-0.145,0.01,0.02,13,-0.3721714760358832,1
-0.145,0.01,0.02,14,0.178249495214436,0
-0.145,0.01,0.02,15,0.18855485287209114,0
-0.145,0.01,0.02,16,-0.37306622065475475,1
-0.145,0.01,0.02,17,-0.3690811653728244,1
-0.145,0.01,0.02,18,-0.37115454723072544,1
-0.145,0.01,0.02,19,0.1878311652510557,0
-0.145,0.01,0.02,20,0.18795870872256573,0
-0.145,0.01,0.02,21,0.12961871453013307,0
-0.145,0.01,0.02,22,0.19052983421321965,0
-0.145,0.01,0.02,23,0.1806887684430125,0
-0.145,0.01,0.02,24,0.186183779472638,0
-0.145,0.01,0.02,25,0.12711259881419112,0
-0.145,0.01,0.02,26,0.17581273272997558,0
-0.145,0.01,0.02,27,-0.2213689688620867,1
-0.145,0.01,0.02,28,-0.36706470957333,1
-0.145,0.01,0.02,29,-0.3803013164291029,1
-0.145,0.01,0.02,30,0.006396507942956209,1
-0.145,0.01,0.02,31,0.019799126669590772,1
-0.145,0.01,0.02,32,0.1800840354267907,0
-0.145,0.01,0.02,33,-0.37221183702433897,1
-0.145,0.01,0.02,34,0.18747716708265375,0
-0.145,0.01,0.02,35,-0.30878126463320554,1
-0.145,0.01,0.02,36,-0.3672240624522912,1
-0.145,0.01,0.02,37,0.1810299363007315,0
-0.145,0.01,0.02,38,-0.3773993784034607,1
-0.145,0.01,0.02,39,-0.3763137655566121,1
-0.145,0.01,0.02,40,0.0010247474190227535,1
-0.145,0.01,0.02,41,0.18022849617181355,0
-0.145,0.01,0.02,42,0.18266830423203556,0
-0.145,0.01,0.02,43,0.18182761159537128,0
-0.145,0.01,0.02,44,0.17645179416705764,0
-0.145,0.01,0.02,45,0.08807569641389346,0
-0.145,0.01,0.02,46,-0.3173197150498207,1
-0.145,0.01,0.02,47,0.18861724125878856,0
-0.145,0.01,0.02,48,0.18020236841161957,0
-0.145,0.01,0.02,49,0.1881613053941754,0
-0.145,0.01,0.02,50,0.17956826311515192,0
-0.145,0.01,0.02,51,0.17522397515943422,0
-0.145,0.01,0.02,52,0.18721874838433397,0
-0.145,0.01,0.02,53,0.1758340658487588,0
-0.145,0.01,0.02,54,0.18235290663489645,0
-0.145,0.01,0.02,55,0.1768645320831549,0
-0.145,0.01,0.02,56,-0.379886942299068,1
-0.145,0.01,0.02,57,0.18310188633158142,0
-0.145,0.01,0.02,58,0.17701727845755713,0
-0.145,0.01,0.02,59,0.1854346959468202,0
-0.145,0.01,0.1,0,0.1780153480819079,0
-0.145,0.01,0.1,1,-0.3730311158824835,1
-0.145,0.01,0.1,2,0.15683684795116914,0
-0.145,0.01,0.1,3,0.186638366379172,0
-0.145,0.01,0.1,4,0.18233637822779022,0
-0.145,0.01,0.1,5,0.18578122551999682,0
-0.145,0.01,0.1,6,0.20032478614018998,0
-0.145,0.01,0.1,7,0.19170494770119026,0
-0.145,0.01,0.1,8,0.18647658498624342,0
-0.145,0.01,0.1,9,0.18818228720670946,0
-0.145,0.01,0.1,10,0.17573237328098434,0
-0.145,0.01,0.1,11,0.20132932910368914,0
-0.145,0.01,0.1,12,0.18860783568424802,0
-0.145,0.01,0.1,13,-0.18877324749667523,1
-0.145,0.01,0.1,14,0.1795643743564737,0
-0.145,0.01,0.1,15,-0.34281096661741334,1
-0.145,0.01,0.1,16,0.18895134471964975,0
-0.145,0.01,0.1,17,-0.3713797715017165,1
-0.145,0.01,0.1,18,0.17749910782173026,0
-0.145,0.01,0.1,19,0.17953901825681495,0
-0.145,0.01,0.1,20,-0.31412491890637156,1
-0.145,0.01,0.1,21,-0.36732433599717573,1
-0.145,0.01,0.1,22,0.18363955687637412,0
-0.145,0.01,0.1,23,-0.36658474772755484,1
-0.145,0.01,0.1,24,0.1809745081805178,0
-0.145,0.01,0.1,25,-0.3736212709624632,1
-0.145,0.01,0.1,26,-0.3712831733348118,1
-0.145,0.01,0.1,27,-0.1561689855696502,1
-0.145,0.01,0.1,28,-0.37512278251256326,1
-0.145,0.01,0.1,29,-0.3710581489778823,1
-0.145,0.01,0.1,30,-0.37522085705775665,1
-0.145,0.01,0.1,31,-0.23345545228314551,1
-0.145,0.01,0.1,32,-0.36820685787304414,1
-0.145,0.01,0.1,33,0.19368650957430966,0
-0.145,0.01,0.1,34,0.1787184462702667,0
-0.145,0.01,0.1,35,-0.3724033998124624,1
-0.145,0.01,0.1,36,0.18018806489401665,0
-0.145,0.01,0.1,37,0.14931082607612434,0
-0.145,0.01,0.1,38,-0.37750031108577714,1
-0.145,0.01,0.1,39,0.19373108958400273,0
-0.145,0.01,0.1,40,0.18398068029231657,0
-0.145,0.01,0.1,41,0.1799107010415391,0
-0.145,0.01,0.1,42,0.1890892601210525,0
-0.145,0.01,0.1,43,-0.38055893690229053,1
-0.145,0.01,0.1,44,-0.36975361025323583,1
-0.145,0.01,0.1,45,-0.05065795071420348,1
-0.145,0.01,0.1,46,0.20101727021884883,0
-0.145,0.01,0.1,47,0.19139049615795323,0
-0.145,0.01,0.1,48,0.19039680950295523,0
-0.145,0.01,0.1,49,0.19290749334178262,0
-0.145,0.01,0.1,50,0.18429114957869028,0
-0.145,0.01,0.1,51,0.18558868801773235,0
-0.145,0.01,0.1,52,0.19530049034208277,0
-0.145,0.01,0.1,53,0.18084899487886244,0
-0.145,0.01,0.1,54,0.19252208499301515,0
-0.145,0.01,0.1,55,0.20661735895736252,0
-0.145,0.01,0.1,56,-0.1857436324175418,1
-0.145,0.01,0.1,57,0.18878985144290414,0
-0.145,0.01,0.1,58,0.18884468505983232,0
-0.145,0.01,0.1,59,0.17783908278827712,0
-0.145,0.01,0.3,0,0.20836343346834393,0
-0.145,0.01,0.3,1,0.21174723693705932,0
-0.145,0.01,0.3,2,0.20406815393965289,0
-0.145,0.01,0.3,3,0.2163411548401824,0
-0.145,0.01,0.3,4,0.19118247808182792,0
-0.145,0.01,0.3,5,0.20463167397481064,0
-0.145,0.01,0.3,6,0.20301120148181648,0
-0.145,0.01,0.3,7,0.19291930584759648,0
-0.145,0.01,0.3,8,0.18947660829082855,0
-0.145,0.01,0.3,9,0.18607616716798303,0
-0.145,0.01,0.3,10,0.19828529128755476,0
-0.145,0.01,0.3,11,0.21772837941835307,0
-0.145,0.01,0.3,12,0.21652719330742518,0
-0.145,0.01,0.3,13,0.20233674709113084,0
-0.145,0.01,0.3,14,0.18235209433564628,0
-0.145,0.01,0.3,15,0.20538254638947484,0
-0.145,0.01,0.3,16,0.22269767949853547,0
-0.145,0.01,0.3,17,-0.1701169364240012,1
-0.145,0.01,0.3,18,0.22827792319461082,0
-0.145,0.01,0.3,19,-0.37730363879113415,1
-0.145,0.01,0.3,20,0.19811877589055216,0
-0.145,0.01,0.3,21,0.2235021657690843,0
-0.145,0.01,0.3,22,0.1936062749634114,0
-0.145,0.01,0.3,23,0.20101428669835703,0
-0.145,0.01,0.3,24,0.21482307466666778,0
-0.145,0.01,0.3,25,-0.1143750221867812,1
-0.145,0.01,0.3,26,0.20822035129158273,0
-0.145,0.01,0.3,27,0.17860693265062239,0
-0.145,0.01,0.3,28,0.21052774945223293,0
-0.145,0.01,0.3,29,-0.3738628179708664,1
-0.145,0.01,0.3,30,0.21938193013968657,0
-0.145,0.01,0.3,31,0.19218672188244756,0
-0.145,0.01,0.3,32,-0.3680647930748419,1
-0.145,0.01,0.3,33,0.19343652658910057,0
-0.145,0.01,0.3,34,0.2061506361059383,0
-0.145,0.01,0.3,35,0.20759877726915357,0
-0.145,0.01,0.3,36,0.19671310050356103,0
-0.145,0.01,0.3,37,0.18129404584185277,0
-0.145,0.01,0.3,38,0.20328371764212239,0
-0.145,0.01,0.3,39,-0.3649418799164908,1
-0.145,0.01,0.3,40,0.08321863090194426,0
-0.145,0.01,0.3,41,0.21044000083063102,0
-0.145,0.01,0.3,42,0.19767426225245968,0
-0.145,0.01,0.3,43,0.21737046857324957,0
-0.145,0.01,0.3,44,0.20454262929282732,0
-0.145,0.01,0.3,45,0.20220207492178174,0
-0.145,0.01,0.3,46,0.20399510894014453,0
-0.145,0.01,0.3,47,0.21438055841893583,0
-0.145,0.01,0.3,48,0.18995364205290366,0
-0.145,0.01,0.3,49,0.20165646082657873,0
-0.145,0.01,0.3,50,0.2036703499627791,0
-0.145,0.01,0.3,51,0.2054418053263688,0
-0.145,0.01,0.3,52,0.18264632753988536,0
-0.145,0.01,0.3,53,0.21520050858497247,0
-0.145,0.01,0.3,54,0.16602011233523217,0
-0.145,0.01,0.3,55,0.20203791867499538,0
-0.145,0.01,0.3,56,-0.3678841954814793,1
-0.145,0.01,0.3,57,0.19772787728999108,0
-0.145,0.01,0.3,58,0.20688686710820892,0
-0.145,0.01,0.3,59,0.19604571755800312,0
-0.145,0.03,0.02,0,-0.4002554499737006,1
-0.145,0.03,0.02,1,-0.3851371788660865,1
-0.145,0.03,0.02,2,-0.407541143930846,1
-0.145,0.03,0.02,3,-0.3940238637853765,1
-0.145,0.03,0.02,4,-0.3846861007640077,1
-0.145,0.03,0.02,5,-0.4045073769675606,1
-0.145,0.03,0.02,6,-0.39627094362884946,1
-0.145,0.03,0.02,7,-0.4009537351975113,1
-0.145,0.03,0.02,8,-0.40501964452533107,1
-0.145,0.03,0.02,9,-0.40570324306617495,1
-0.145,0.03,0.02,10,-0.40037693421195447,1
-0.145,0.03,0.02,11,-0.4053580618629021,1
-0.145,0.03,0.02,12,-0.4069501059263855,1
-0.145,0.03,0.02,13,-0.40397169330600474,1
-0.145,0.03,0.02,14,-0.4071553474022285,1
-0.145,0.03,0.02,15,-0.4001632609981722,1
-0.145,0.03,0.02,16,-0.40703988847031175,1
-0.145,0.03,0.02,17,-0.39613243665288456,1
-0.145,0.03,0.02,18,-0.4055932057764273,1
-0.145,0.03,0.02,19,-0.4043973406459036,1
-0.145,0.03,0.02,20,-0.40314447538678194,1
-0.145,0.03,0.02,21,-0.3888487313633636,1
-0.145,0.03,0.02,22,-0.382431603173713,1
-0.145,0.03,0.02,23,-0.4081514699852114,1
-0.145,0.03,0.02,24,-0.3932193198033505,1
-0.145,0.03,0.02,25,-0.4052904934296399,1
-0.145,0.03,0.02,26,-0.40494179390031537,1
-0.145,0.03,0.02,27,-0.40693814831150493,1
-0.145,0.03,0.02,28,-0.40778928850124335,1
-0.145,0.03,0.02,29,-0.4074822403210872,1
-0.145,0.03,0.02,30,-0.4082489788988091,1
-0.145,0.03,0.02,31,-0.391948034680532,1
-0.145,0.03,0.02,32,-0.3952145089013437,1
-0.145,0.03,0.02,33,-0.39866014048375553,1
-0.145,0.03,0.02,34,-0.40618905465015576,1
-0.145,0.03,0.02,35,-0.40674970348489936,1
-0.145,0.03,0.02,36,-0.3956501804770127,1
-0.145,0.03,0.02,37,-0.40732972500900716,1
-0.145,0.03,0.02,38,-0.40119527097506175,1
-0.145,0.03,0.02,39,-0.3956900738378351,1
-0.145,0.03,0.02,40,-0.4077099656655847,1
-0.145,0.03,0.02,41,-0.4066810025116382,1
-0.145,0.03,0.02,42,-0.3942858777352365,1
-0.145,0.03,0.02,43,-0.40685774000936253,1
-0.145,0.03,0.02,44,-0.39663231727321374,1
-0.145,0.03,0.02,45,-0.4028444971310112,1
-0.145,0.03,0.02,46,-0.4083830640881302,1
-0.145,0.03,0.02,47,-0.4050037473083347,1
-0.145,0.03,0.02,48,-0.403588316205144,1
-0.145,0.03,0.02,49,-0.397524442837341,1
-0.145,0.03,0.02,50,-0.4070272429191701,1
-0.145,0.03,0.02,51,-0.39518464943964093,1
-0.145,0.03,0.02,52,-0.4068078444343589,1
-0.145,0.03,0.02,53,-0.4079360626990074,1
-0.145,0.03,0.02,54,-0.40378646133923374,1
-0.145,0.03,0.02,55,-0.39499635869509064,1
-0.145,0.03,0.02,56,-0.4064858700791608,1
-0.145,0.03,0.02,57,-0.3984865525210721,1
-0.145,0.03,0.02,58,-0.40686937899878745,1
-0.145,0.03,0.02,59,-0.39659596350978354,1
-0.145,0.03,0.1,0,-0.3898779575620388,1
-0.145,0.03,0.1,1,-0.40634475925943386,1
-0.145,0.03,0.1,2,-0.4010425463110682,1
-0.145,0.03,0.1,3,-0.40355177677388815,1
-0.145,0.03,0.1,4,-0.40447149461046783,1
-0.145,0.03,0.1,5,-0.3908580361827714,1
-0.145,0.03,0.1,6,-0.4058698796469153,1
-0.145,0.03,0.1,7,-0.39664412962915946,1
-0.145,0.03,0.1,8,-0.3927443537278709,1
-0.145,0.03,0.1,9,-0.4079571267311202,1
-0.145,0.03,0.1,10,-0.4015391607126669,1
-0.145,0.03,0.1,11,-0.4016263248333065,1
-0.145,0.03,0.1,12,-0.39229962843166544,1
-0.145,0.03,0.1,13,-0.4069302375677857,1
-0.145,0.03,0.1,14,-0.27608611438446246,1
-0.145,0.03,0.1,15,-0.3911746800579374,1
-0.145,0.03,0.1,16,-0.40288205548899164,1
-0.145,0.03,0.1,17,-0.3964632717560306,1
-0.145,0.03,0.1,18,-0.40713887023759865,1
-0.145,0.03,0.1,19,-0.397861791347033,1
-0.145,0.03,0.1,20,-0.3938191667073571,1
-0.145,0.03,0.1,21,-0.4071345114241194,1
-0.145,0.03,0.1,22,-0.40163604715734497,1
-0.145,0.03,0.1,23,-0.40218631462400395,1
-0.145,0.03,0.1,24,-0.40197844769695185,1
-0.145,0.03,0.1,25,0.1821878780184955,0
-0.145,0.03,0.1,26,-0.40730705883717017,1
-0.145,0.03,0.1,27,-0.39223580812195286,1
-0.145,0.03,0.1,28,-0.3905549406166475,1
-0.145,0.03,0.1,29,-0.383975248135486,1
-0.145,0.03,0.1,30,-0.3836942773828143,1
-0.145,0.03,0.1,31,-0.3794194655180419,1
-0.145,0.03,0.1,32,-0.4073899713036486,1
-0.145,0.03,0.1,33,-0.3992982015791961,1
-0.145,0.03,0.1,34,-0.40339367044311447,1
-0.145,0.03,0.1,35,-0.4063828150281979,1
-0.145,0.03,0.1,36,-0.37277987549638025,1
-0.145,0.03,0.1,37,-0.3920798990961193,1
-0.145,0.03,0.1,38,-0.38936898070780507,1
-0.145,0.03,0.1,39,-0.4051268792544227,1
-0.145,0.03,0.1,40,-0.37098236559276915,1
-0.145,0.03,0.1,41,-0.4012069426588174,1
-0.145,0.03,0.1,42,-0.4000845179139261,1
-0.145,0.03,0.1,43,-0.39544160086117486,1
-0.145,0.03,0.1,44,-0.4029462248197878,1
-0.145,0.03,0.1,45,-0.37425052449636864,1
-0.145,0.03,0.1,46,-0.40617818556199986,1
-0.145,0.03,0.1,47,-0.3954016977533515,1
-0.145,0.03,0.1,48,-0.40347331295627287,1
-0.145,0.03,0.1,49,-0.405033779053163,1
-0.145,0.03,0.1,50,-0.3902238136606612,1
-0.145,0.03,0.1,51,-0.3897976261975384,1
-0.145,0.03,0.1,52,-0.40281894292445664,1
-0.145,0.03,0.1,53,-0.40711794971025983,1
-0.145,0.03,0.1,54,-0.40833903047336656,1
-0.145,0.03,0.1,55,-0.4008948577327109,1
-0.145,0.03,0.1,56,-0.3975251855789598,1
-0.145,0.03,0.1,57,-0.4024370370821432,1
-0.145,0.03,0.1,58,-0.40025977052534834,1
-0.145,0.03,0.1,59,-0.40387369971605735,1
-0.145,0.03,0.3,0,-0.4021125767844706,1
-0.145,0.03,0.3,1,-0.37254644375879564,1
-0.145,0.03,0.3,2,-0.39808262988809473,1
-0.145,0.03,0.3,3,-0.3665289565371103,1
-0.145,0.03,0.3,4,-0.39014548672411276,1
-0.145,0.03,0.3,5,0.18398481553312537,0
-0.145,0.03,0.3,6,-0.4026737609102017,1
-0.145,0.03,0.3,7,-0.3847945559259148,1
-0.145,0.03,0.3,8,0.1773242246700773,0
-0.145,0.03,0.3,9,-0.40507479870346624,1
-0.145,0.03,0.3,10,0.19050759798574537,0
-0.145,0.03,0.3,11,-0.38569909450724116,1
-0.145,0.03,0.3,12,0.22827792319461082,0
-0.145,0.03,0.3,13,0.18782903708711426,0
-0.145,0.03,0.3,14,-0.3708697382451774,1
-0.145,0.03,0.3,15,-0.3006646161575029,1
-0.145,0.03,0.3,16,-0.4006349289288595,1
-0.145,0.03,0.3,17,-0.4057731296139228,1
-0.145,0.03,0.3,18,-0.3900438649228434,1
-0.145,0.03,0.3,19,-0.4057989112145601,1
-0.145,0.03,0.3,20,-0.384052399056026,1
-0.145,0.03,0.3,21,-0.4031768614148431,1
-0.145,0.03,0.3,22,-0.4048726136076396,1
-0.145,0.03,0.3,23,-0.40263931410320103,1
-0.145,0.03,0.3,24,0.22757949746086895,0
-0.145,0.03,0.3,25,-0.3750116772426618,1
-0.145,0.03,0.3,26,-0.4055489918318722,1
-0.145,0.03,0.3,27,-0.38943617484948034,1
-0.145,0.03,0.3,28,0.18976270457015398,0
-0.145,0.03,0.3,29,-0.4082058461582961,1
-0.145,0.03,0.3,30,0.225154513260046,0
-0.145,0.03,0.3,31,-0.37636864522473823,1
-0.145,0.03,0.3,32,0.20366608589907745,0
-0.145,0.03,0.3,33,-0.3969015930315192,1
-0.145,0.03,0.3,34,0.19488262441052825,0
-0.145,0.03,0.3,35,-0.37350263945708545,1
-0.145,0.03,0.3,36,-0.3685198333606086,1
-0.145,0.03,0.3,37,-0.37469377758346456,1
-0.145,0.03,0.3,38,-0.4055496697843382,1
-0.145,0.03,0.3,39,-0.3754585859040682,1
-0.145,0.03,0.3,40,-0.3974232583749846,1
-0.145,0.03,0.3,41,-0.40842731973502655,1
-0.145,0.03,0.3,42,-0.39813070257684996,1
-0.145,0.03,0.3,43,-0.3822517136893698,1
-0.145,0.03,0.3,44,-0.1994067155649351,1
-0.145,0.03,0.3,45,-0.4013480864205692,1
-0.145,0.03,0.3,46,-0.4064304015389514,1
-0.145,0.03,0.3,47,-0.38704897511573255,1
-0.145,0.03,0.3,48,-0.3909784119522761,1
-0.145,0.03,0.3,49,-0.4069277618980302,1
-0.145,0.03,0.3,50,-0.38768812857539503,1
-0.145,0.03,0.3,51,-0.39332331807016674,1
-0.145,0.03,0.3,52,-0.37917891838876866,1
-0.145,0.03,0.3,53,0.1803996117309192,0
-0.145,0.03,0.3,54,-0.37275353450769433,1
-0.145,0.03,0.3,55,0.19362775415136704,0
-0.145,0.03,0.3,56,-0.40259622349375057,1
-0.145,0.03,0.3,57,0.19601316751285075,0
-0.145,0.03,0.3,58,-0.3840248161894636,1
-0.145,0.03,0.3,59,-0.40673010537059984,1
-0.145,0.05,0.02,0,-0.40312293278972794,1
-0.145,0.05,0.02,1,-0.40354251226166044,1
-0.145,0.05,0.02,2,-0.4008687001944594,1
-0.145,0.05,0.02,3,-0.4063123511993036,1
-0.145,0.05,0.02,4,-0.40018690469032103,1
-0.145,0.05,0.02,5,-0.4055180543373461,1
-0.145,0.05,0.02,6,-0.40517024807536844,1
-0.145,0.05,0.02,7,-0.4026914472440783,1
-0.145,0.05,0.02,8,-0.4039876708399559,1
-0.145,0.05,0.02,9,-0.407060229076868,1
-0.145,0.05,0.02,10,-0.4071161249868585,1
-0.145,0.05,0.02,11,-0.40629843424333495,1
-0.145,0.05,0.02,12,-0.40325039937158014,1
-0.145,0.05,0.02,13,-0.4032879596296674,1
-0.145,0.05,0.02,14,-0.40806460959748486,1
-0.145,0.05,0.02,15,-0.4071611442280204,1
-0.145,0.05,0.02,16,-0.40108666399770254,1
-0.145,0.05,0.02,17,-0.39210088354144396,1
-0.145,0.05,0.02,18,-0.40583451384171837,1
-0.145,0.05,0.02,19,-0.4077066679306228,1
-0.145,0.05,0.02,20,-0.40612531764176774,1
-0.145,0.05,0.02,21,-0.4063530125626476,1
-0.145,0.05,0.02,22,-0.4039467869587543,1
-0.145,0.05,0.02,23,-0.3910840101662605,1
-0.145,0.05,0.02,24,-0.3949578434470496,1
-0.145,0.05,0.02,25,-0.4038621826079898,1
-0.145,0.05,0.02,26,-0.40580477150519634,1
-0.145,0.05,0.02,27,-0.40713003993230545,1
-0.145,0.05,0.02,28,-0.4052072422710889,1
-0.145,0.05,0.02,29,-0.39631883720226574,1
